nombre;tipo;detalle_tipo_rotacion;tema;fecha_edicion;fecha_inicio;fecha_fin;anio;mes;dia_inicio;dia_fin;fecha_texto;sitioWeb;categoria;frecuencia;agrupacion;provincia;entidadOrganizadora;sedeRaw;localidad;sedeOriginalLLM;sedeRaw_corregida;sedeMatchScore;sedeRequiereRevision;entidadOriginalLLM;matchScore;requiereRevision
Descubrí UNCUYO;Convención;NS/NC;Educación;2025-06-28;;;2025;mayo;28;;28 de mayo de 2025;https://www.uncuyo.edu.ar/academica/la-uncuyo-lanzo-un-portal-que-te-ayuda-a-elegir-tu-carrera;Académico;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Universidad Nacional de Cuyo (UNCuyo);La UNCUYO;Desconocido;Mendoza;Universidad de Mendoza (UM);90.0;No;UNCUYO;90.0;No
Olimpíadas Interfacultades;Evento Deportivo Nacional;Nacional - Regional (Cuyo);Deporte y ocio;2025-05-27;2025-06-01;2025-09-19;2025;Desconocido;Desconocido;Desconocido;del junio a septiembre;https://www.uncuyo.edu.ar/prensa/la-uncuyo-encendio-la-llama-de-las-olimpiadas-interfacultades;Académico;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Universidad Nacional de Cuyo (UNCuyo);UNCUYO;MENDOZA;CICUNC;NO_MATCH;62.0;Sí;Universidad Nacional de Cuyo (UNCUYO);100.0;No
Urdimbre Solidaria;Otro tipo de evento;Nacional - Regional (Cuyo);Otro;2025-05-31;2025-06-05;;2025;junio;5;;El jueves 5 de junio y del 19 de junio;https://www.elsol.com.ar/mendoza/mendoza-contra-el-frio-tejedoras-se-unen-para-abrigar-a-los-mas-necesitados/;Asociativo;Anual;FUERA DEL ALCANCE DEL OETR;Mendoza;NO_MATCH;Luján de Cuyo;LUJAN DE CUYO;Mendoza.;Universidad de Mendoza (UM);90.0;No;Urdimbre Solidaria;60.0;Sí
Dossier técnico para el manejo de la chinche del arce;Seminario;Nacional - Regional (Cuyo);Ecología y medio ambiente;2025-05-28;2025-05-28;2025-05-28;2025;;28;28;28 de mayo, 2025;https://www.mendoza.gov.ar/prensa/iscamen-y-ambiente-realizaron-una-jornada-de-presentacion-del-dossier-tecnico-para-el-manejo-de-la-chinche-del-arce/;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;NO_MATCH;Sede central del Iscamen;Desconocido;Av. Peltier 351;NO_MATCH;48.0;Sí;Instituto de Sanidad y Calidad Agropecuaria Mendoza (Iscamen);86.0;Sí
Olimpíadas Interfacultades de la UNCUYO 2025;Evento Deportivo Nacional;Nacional - Regional (Cuyo);Deporte y ocio;;2025-06-01;2025-09-19;2025;junio;1;30;de junio a septiembre;https://www.uncuyo.edu.ar/prensa/la-uncuyo-encendio-la-llama-de-las-olimpiadas-interfacultades;Académico;Anual;Desconocido;Mendoza;Universidad Nacional de Cuyo (UNCuyo);El Cilindro del CICUNC;MENDOZA;CENTRO INTEGRAL DE CULTURA Y EDUCACIÓN (CICUNC);NO_MATCH;86.0;Sí;Universidad Nacional de Cuyo (UNCUYO);100.0;No
De tus luces y sombras;Exposición;Local;Arte y diseño;2025-05-30;2025-06-06;2025-06-25;2025;junio;6;25;del 6 al 25 de junio;https://www.guaymallen.gob.ar/de-tus-luces-y-sombras-hector-dieguez-expone-sus-obras-en-salas-de-arte-libertad/;Gubernamental;Anual;FERIAS Y EXPOSICIONES;Mendoza;RED ARGENTINA DE MUNICIPIOS FRENTE AL CAMBIO CLIMÁTICO;Libertad 466 de Villa Nueva;Desconocido;Salas de Arte Libertad - Guaymallén;NO_MATCH;86.0;Sí;MUNICIPIO;90.0;No
Congreso Nacional de Cardiología 2025;Congreso;Nacional - Regional (Cuyo);Medicina;2025-01-01;2025-05-29;2025-05-31;2025;mayo;29;31;del 29 al 31 de mayo;https://www.mendoza.gov.ar/prensa/con-la-participacion-de-referentes-mundiales-de-la-especialidad-se-realizara-en-mendoza-el-congreso-nacional-de-cardiologia-2025/;Asociativo;Anual;CONGRESOS Y CONVENCIONES;Mendoza;NO_MATCH;un importante hotel del Gran Mendoza;Desconocido;Gran Mendoza;NO_MATCH;86.0;Sí;El Ministerio de Salud y Deportes.;86.0;Sí
Mejorando tu salud cardiovascular;Conferencia;Nacional - Regional (Cuyo);Medicina;2025-05-14;;;2025;mayo;;;mañana a las 16h;https://tupungato.gov.ar/?p=46206;Académico;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Municipalidad de Tupungato;Hotel Turismo Tupungato (Av. Belgrano 1060);Desconocido;Hotel Turismo Tupungato;Hotel de Turismo de Tupungato;95.0;No;Municipalidad de Tupungato;100.0;No
La Noche de las Ideas;Otro tipo de evento;Nacional - Regional (Cuyo);Cultura;2025-05-01;2025-05-11;2025-05-13;2025;mayo;11;13;del 11 al 13 de mayo;https://www.mendoza.gov.ar/prensa/esta-es-la-agenda-del-espacio-cultural-julio-le-parc-para-los-proximos-dias/;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;NO_MATCH;Mitre y Godoy Cruz, Guaymallén;GUAYMALLEN;"Espacio Cultural Julio Le Parc. 
Mitre y Godoy Cruz de Guaymallén.";Espacio Cultural Julio Le Parc;90.0;No;Institut français d’Argentine (en colaboración con la Embajada de Francia, la red de Alianzas Francesas de Argentina y la Fundación Medifé);86.0;Sí
Networking & After de AMAVyT;Otro tipo de evento;Nacional;Turismo y hotelería;2025-05-06;2025-05-09;2025-05-09;2025;mayo;9;;el viernes 9 de mayo;https://www.maipu.gob.ar/maipu-sera-sede-de-un-networking-turistico-con-prestadores-de-todo-el-pais/;Asociativo;Anual;CONGRESOS Y CONVENCIONES;Mendoza;NO_MATCH;Hotel Esplendor del Arena Maipú;Desconocido;Arena Maipú;Arena Maipú;100.0;No;Municipalidad de Maipú;86.0;Sí
Día Mundial de la Donación de Leche Humana;Conferencia;NS/NC;Salud y bienestar;2025-05-15;2025-05-19;2025-05-19;2025;mayo;19;19;de 10:30 a 11:30 horas  el 19 de mayo;https://www.umaza.edu.ar/dia-mundial-de-la-donacion-de-leche-humana-2025;Académico;Anual;CONGRESOS Y CONVENCIONES;Mendoza;universidad Maza;Universidad Maza;LAS CAÑAS;"Patio de la Universidad Maza 
Hospital Pediátrico Humberto Notti";UNIVERSIDAD MAZA;90.0;No;Universidad Maza;100.0;No
Cambio de Abanderados y Escoltas del Ciclo Lectivo 2025;Convención;Local;Educación;2025-05-12;2025-05-09;;2025;mayo;9;;9 de mayo en una noche cargada de emoción,;https://www.umaza.edu.ar/velada-de-gala-y-cambio-de-abanderados-2025;Académico;Anual;CONGRESOS Y CONVENCIONES;Mendoza;NO_MATCH;Auditorio Ángel Bustelo de la ciudad de Mendoza;MENDOZA;Ángel Bustelo;Auditorio Ángel Bustelo;90.0;No;Universidad Juan Agustín Maza;86.0;Sí
Experiencias en Justicia Restaurativa en el ámbito penal juvenil y de la adultez: Espacios públicos que vinculan prácticas y operadores;Seminario;Local;Derecho;2025-09-28;2025-06-11;2025-06-11;2025;junio;11;11;el miércoles 11 de junio de 16.30 a 19 hs.;https://derecho.uncuyo.edu.ar/conversatorio-sobre-justicia-restaurativa-en-el-ambito-penal-juvenil-y-de-la-adultez;Académico;Anual;CONGRESOS Y CONVENCIONES;Mendoza;NO_MATCH;Aula Magna de la Facultad de Derecho UNCUYO;Desconocido;Aula Magna de la Facultad de Derecho UNCUYO;NO_MATCH;86.0;Sí;Facultad de Derecho UNCUYO;86.0;Sí
ExpoJud Latam;Exposición;Nacional - Regional (Cuyo);Derecho;2025-05-19;2025-05-19;2025-05-22;2025;mayo;19;22;Del 19 al 22 de mayo;https://www.mendoza.gov.ar/prensa/cornejo-en-mendoza-estamos-comprometidos-con-la-digitalizacion-de-las-funciones-del-estado/;Gubernamental;Anual;FERIAS Y EXPOSICIONES;Mendoza;Gobierno de Mendoza;Mendoza;MENDOZA;ExpoJud Latam;NO_MATCH;60.0;Sí;Gobierno de Mendoza;100.0;No
IA y tecnología;Encuentro;Local;Tecnología;2023-05-09;2025-05-10;2025-05-10;2025;mayo;10;19;Sábado 10 de mayo;https://www.mendoza.gov.ar/prensa/mendoza-se-posiciona-como-polo-de-innovacion-tecnologica-con-un-gran-evento-sobre-ia/;Gubernamental;Anual;Desconocido;Mendoza;NO_MATCH;Nave Cultural, Ciudad de Mendoza;Desconocido;Nave Cultural.;Nave Cultural;100.0;No;El nombre de la entidad organizadora principal es Gobierno de Mendoza, a través de su Ministerio de Producción, y la Agencia de Innovación, Ciencia y Tecnología.;86.0;Sí
Fluidez y Comprensión Lectora;Seminario;Provincial;Educación;2025-05-26;2025-05-26;;2025;mayo;26;;26 DE MAYO, 2025;https://www.mendoza.gov.ar/prensa/fluidez-y-comprension-lectora-mendoza-comparte-su-experiencia-en-la-region/;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Gobierno de Mendoza;;Desconocido;Casa de Gobierno.;Casa de Gobierno de Mendoza;90.0;No;Gobierno de Mendoza;100.0;No
Encuentro Internacional de Charangos;Encuentro;Nacional - Regional (Cuyo);Cultura;2025-05-07;2025-05-10;2025-05-11;2025;mayo;10;11;Del jueves 8 al domingo 11 de mayo se realizará en Mendoza el 4º Encuentro Internacional de Charangos.;https://www.guaymallen.gob.ar/guaymallen-sera-parte-del-4o-encuentro-internacional-de-charangos/;Cultural;Anual;Desconocido;Mendoza;RED ARGENTINA DE MUNICIPIOS FRENTE AL CAMBIO CLIMÁTICO;Mendoza;MENDOZA;No se menciona la sede o locación principal en la página.;NO_MATCH;86.0;Sí;MUNICIPIO;90.0;No
Consejo de Arbolado Público;Encuentro;Provincial;Ecología y medio ambiente;2025-05-14;;;2025;;;;14 DE MAYO, 2025;https://www.mendoza.gov.ar/prensa/ambiente-unifica-criterios-con-municipios-empresas-y-ongs-para-el-cuidado-del-arbolado-publico/;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Gobierno de Mendoza;Mendoza;MENDOZA;Parque San Martín;NO_MATCH;86.0;Sí;Gobierno de Mendoza;100.0;No
Audiencia Pública de Malargüe Distrito Minero Occidental 2;Convención;Único;Ecología y medio ambiente;2025-05-11;2025-05-11;2025-05-12;2025;mayo;11;12;11 y 12 de mayo de 2025;https://www.mendoza.gov.ar/prensa/la-audiencia-publica-de-malargue-distrito-minero-occidental-ii-concluyo-con-exito-tras-dos-jornadas-de-intenso-debate-y-amplia-participacion-ciudadana/;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Gobierno de Mendoza;Centro de Convenciones y Exposiciones Thesaurus, en línea;Desconocido;Centro de Convenciones y Exposiciones Thesaurus;Centro de Convenciones y Exposiciones Thesaurus;100.0;No;Prensa Gobierno de Mendoza;95.0;No
Reunión Anual de RADBU;Convención;Nacional - Regional (Cuyo);Bibliotecología;2025-10-01;2025-05-07;2025-05-07;2025;mayo;7;7;07 Mayo 2025;https://www.uda.edu.ar/index.php/categoria-uda/1686-radbu;Académico;Anual;CONGRESOS Y CONVENCIONES;Mendoza;NO_MATCH;Universidad del Aconcagua;Desconocido;RADBU (Red Andina de Bibliotecas Universitarias) se llevó a cabo en la Universidad del Aconcagua;Universidad del Aconcagua;90.0;No;RADBU (Red Andina de Bibliotecas Universitarias);86.0;Sí
Los organismos sectoriales visitaron el proyecto PSJ Cobre Mendocino;Congreso;Nacional - Regional (Cuyo);Energía;2025-05-06;2025-05-06;2025-05-06;2025;;6;6;6 de mayo, 2025;https://www.mendoza.gov.ar/prensa/los-organismos-sectoriales-visitaron-el-proyecto-psj-cobre-mendocino/;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;NO_MATCH;Uspallata;USPALLATA;Uspallata;Gran Hotel Uspallata;90.0;No;Autoridad Ambiental Minera del Ministerio de Energía y Ambiente.;86.0;Sí
PODEs, un programa que revincula a los estudiantes con el sistema educativo;Encuentro;Local;Educación;2025-05-29;;;2025;diciembre;;;29 de mayo, 2025;https://www.mendoza.gov.ar/prensa/p-o-d-es-un-programa-que-revincula-a-los-estudiantes-con-el-sistema-educativo/;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Gobierno de Mendoza;Universidad de Congreso;Desconocido;Universidad de Congreso, en la ciudad de Mendoza.;Universidad de Congreso;90.0;No;Prensa Gobierno de Mendoza;95.0;No
Encuentro estratégico;Encuentro;Provincial;Economía;2025-05-27;;;2025;Mayo;;;27 May 2025;https://lujandecuyo.gob.ar/2025/05/27/allasino-encabezo-un-encuentro-estrategico-con-desarrolladores-inmobiliarios-de-lujan-de-cuyo/;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Gobierno de Mendoza;Parque Cívico de Luján de Cuyo;LUJAN DE CUYO;Luján de Cuyo;Polideportivo Luján de Cuyo;90.0;No;Gobierno;90.0;No
Luján le canta a la Patria;Evento Cultural;Nacional - Regional (Cuyo);Cultura;2025-05-21;2025-05-25;2025-05-25;2025;mayo;25;25;25 de mayo;https://lujandecuyo.gob.ar/2025/05/21/lujan-le-canta-a-la-patria/;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;NO_MATCH;Parque Cívico (Boedo 505);MENDOZA;Luján de Cuyo;Polideportivo Luján de Cuyo;90.0;No;Honorable Concejo Deliberante y HCD;86.0;Sí
Día de los Patrimonios culturales;Evento Cultural;Nacional - Regional (Cuyo);Cultura;2025-05-29;2025-05-31;;2025;mayo;31;;Este sábado 31 de mayo;https://www.mendoza.gov.ar/prensa/chile-celebra-en-mendoza-su-dia-de-los-patrimonios-culturales-2025/;Asociativo;Anual;EVENTO CULTURAL;Mendoza;NO_MATCH;Mendoza;MENDOZA;"Emilio Civit 296, Ciudad de Mendoza. 
Belgrano 1080, Ciudad de Mendoza.";NO_MATCH;86.0;Sí;El Ministerio de las Culturas, las Artes y el Patrimonio de Chile.;86.0;Sí
Mazel Tov;Convención;Único;Arte y diseño;2024-12-01;2025-04-30;2025-05-11;2025;abril;30;11;30 de abril y 11 de mayo;https://nave.uncuyo.edu.ar/novedad/mazel-tov-dice-si-acepto-y-llega-al-cine-universidad;Asociativo;Anual;CONGRESOS Y CONVENCIONES;Mendoza;NO_MATCH;Universidad de Buenos Aires;MENDOZA;La Nave;NO_MATCH;86.0;Sí;NAVE UNCUIYO;68.0;Sí
Congreso de Criminología Aplicada;Congreso;Local;Seguridad;2025-05-29;2025-07-04;2025-07-05;2025;julio;4;5;4 y 5 de julio;https://colabogmza.com.ar/invitan-a-participar-de-congreso-de-criminologia-aplicada/;Académico;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Colegio de abogados y procuradores de Salta; Auditorio UDA (Catamarca 147, Ciudad de Mendoza), Facultad de Psicología UDA (Catamarca 361) y Auditorio UDA;MENDOZA;Universidad del Aconcagua;Universidad del Aconcagua;100.0;No;Colegio de Abogados y Procuradores;95.0;No
Congreso Nacional de Cardiología;Congreso;Nacional - Regional (Cuyo);Medicina;2025-05-01;2025-05-29;2025-05-31;2025;mayo;29;31;del 29 al 31 de mayo;https://www.mendoza.gov.ar/prensa/con-la-participacion-de-referentes-mundiales-de-la-especialidad-se-realizara-en-mendoza-el-congreso-nacional-de-cardiologia-2025/;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Gobierno de Mendoza;un importante hotel del Gran Mendoza;Desconocido;Importante hotel del Gran Mendoza;NO_MATCH;86.0;Sí;Prensa Gobierno de Mendoza;95.0;No
Mejorando tu salud cardiovascular;Conferencia;Nacional - Regional (Cuyo);Medicina;2025-05-14;2025-05-15;2025-05-15;2025;mayo;15;15;mañana a las 16h;https://tupungato.gov.ar/?p=46206;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Municipalidad de Tupungato;Hotel Turismo Tupungato (Av. Belgrano 1060);MENDOZA;Hospital Turismo Tupungato;NO_MATCH;86.0;Sí;Municipalidad de Tupungato;100.0;No
ExpoJud;Congreso;Provincial;Derecho;2025-05-19;2025-05-19;2025-05-22;2025;mayo;19;22;hasta el jueves 22 de mayo;https://www.elsol.com.ar/mendoza/alfredo-cornejo-le-pidio-a-la-justicia-afrontar-la-crisis-de-legitimidad/;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;NO_MATCH;la provincia;MENDOZA;Mendoza;Universidad de Mendoza (UM);90.0;No;La Suprema Corte de Justicia.;86.0;Sí
Congreso OP;Congreso;Nacional - Regional (Cuyo);Ciencias históricas y sociales;2025-05-28;2025-05-28;2025-05-30;2025;mayo;28;30;del 28 al 30 de mayo;https://um.edu.ar/noticias/la-universidad-sera-sede-del-iv-congreso-internacional-de-historia-de-la-orden-de-predicadores-en-america/;Académico;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Universidad de Mendoza;la Junta de Estudios Históricos y el Aula Magna de la Facultad de Arquitectura, Urbanismo y diseño;MENDOZA;Universidad de Mendoza;Univesidad de Mendoza;98.0;No;Universidad de Mendoza;100.0;No
XLII Congreso Nacional de Cardiología;Congreso;Nacional;Medicina;2025-01-01;2025-05-28;2025-05-31;2025;mayo;28;31;del 28 de mayo al 31 de mayo;https://um.edu.ar/noticias/xlii-congreso-nacional-de-cardiologia/;Académico;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Universidad de Mendoza;La Facultad de Ciencias Médicas de la UM;Desconocido;Universidad de Mendoza;Univesidad de Mendoza;98.0;No;Universidad de Mendoza;100.0;No
Jornadas de Derecho Civil;Congreso;Nacional;Derecho;2025-05-18;2025-06-03;2025-06-03;2025;junio;3;3;3 de junio;https://colabogmza.com.ar/aida-kemelmajer-de-carlucci-expondra-sobre-prevencion-del-dano/;Académico;Anual;CONGRESOS Y CONVENCIONES;Mendoza;NO_MATCH;la sede del Colegio de Abogados y Procuradores de la Primera Circunscripción Judicial de Mendoza;MENDOZA;Colegio de Abogados y Procuradores de la Primera Circunscripción Judicial de Mendoza;NO_MATCH;86.0;Sí;Colegio de Abogados y Procuradores de la Primera Circunscripción Judicial de Mendoza.;86.0;Sí
10º Congreso Latinoamericano DiSur;Congreso;Nacional - Regional (Cuyo);Arte y diseño;2025-05-15;2025-10-23;2025-10-24;2025;octubre;23;24;23 y 24 de octubre de 2025;https://fad.uncuyo.edu.ar/la-fad-sera-sede-del-10-congreso-latinoamericano-de-diseno-disur;Académico;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Universidad Nacional de Cuyo;La Facultad de Artes y Diseño de la Universidad Nacional de Cuyo será anfitriona;Desconocido;Facultad de Artes y Diseño;Universidad Nacional de Cuyo (UNCUYO) - Facultad de Artes y Diseño;90.0;No;La Facultad de Artes y Diseño de la Universidad Nacional de Cuyo.;90.0;No
65 aniversario de la Universidad de Mendoza;Convención;Local;Educación;2025-05-13;2025-05-13;;2025;mayo;13;;13 de mayo;https://um.edu.ar/noticias/la-um-festejo-su-65a-aniversario/;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Universidad de Mendoza;Universidad de Mendoza;MENDOZA;Mendoza;Universidad de Mendoza (UM);90.0;No;Universidad de Mendoza;100.0;No
Congreso Nacional de Cardiología 2025;Congreso;Nacional - Regional (Cuyo);Medicina;2025-01-01;2025-05-29;2025-05-31;2025;mayo;29;31;del 29 al 31 de mayo en el nuestro provincia;https://www.mendoza.gov.ar/prensa/con-la-participacion-de-referentes-mundiales-de-la-especialidad-se-realizara-en-mendoza-el-congreso-nacional-de-cardiologia-2025/;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Gobierno de Mendoza;un importante hotel del Gran Mendoza;MENDOZA;Gran Mendoza;NO_MATCH;86.0;Sí;Gobierno de Mendoza y la región de Cuyo.;90.0;No
XLII Congreso Nacional de Cardiología;Congreso;Nacional;Medicina;2025-03-01;2025-05-28;2025-05-31;2025;;28;31;28 de mayo del 2025 al 31 de mayo del 2025;https://um.edu.ar/noticias/xlii-congreso-nacional-de-cardiologia/;Académico;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Universidad de Mendoza;La Facultad de Ciencias Médicas de la UM;Desconocido;Mendoza;Universidad de Mendoza (UM);90.0;No;Universidad de Mendoza;100.0;No
«Mejorando tu salud cardiovascular» charla con el Médico Cardiólogo Fernando Torres;Conferencia;Nacional - Regional (Cuyo);Medicina;2025-05-14;2025-05-15;2025-05-15;2025;mayo;15;15;mañana;https://tupungato.gov.ar/?p=46206;Académico;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Municipalidad de Tupungato;Hotel Turismo Tupungato (Av. Belgrano 1060);Desconocido;"Hotel Turismo Tupungato 
(Av. Belgrano 1060)";NO_MATCH;89.0;Sí;Municipalidad de Tupungato;100.0;No
Congreso Nacional de Cardiología;Congreso;Nacional - Regional (Cuyo);Medicina;2025-05-13;2025-05-29;2025-05-31;2025;mayo;29;31;del 29 al 31 de mayo;https://www.guaymallen.gob.ar/salud-y-prevencion-controles-gratuitos-en-la-terminal-de-mendoza-por-el-dia-de-la-hipertension-y-el-congreso-nacional-de-cardiologia/;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;NO_MATCH;la Terminal de Ómnibus de Mendoza;Desconocido;Terminal de Mendoza;NO_MATCH;86.0;Sí;"No se muestra el texto de un evento específico en la página, pero se menciona un evento relacionado con la cardiología.";86.0;Sí
Universidades mendocinas unidas por la sostenibilidad;Congreso;Nacional - Regional (Cuyo);Ecología y medio ambiente;2025-06-27;2025-04-30;;2025;;30;;30 de abril de 2025;https://www.uncuyo.edu.ar/prensa/universidades-mendocinas-unidas-por-la-sostenibilidad;Académico;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Universidad Nacional de Cuyo;Ninguna información disponible;Desconocido;"Universidad Nacional de Cuyo, Mendoza, Argentina";NO_MATCH;86.0;Sí;Universidad Nacional de Cuyo;100.0;No
Congreso Iberoamericano de Criminología Aplicada;Congreso;Nacional - Regional (Cuyo);Derecho;2025-05-29;2025-07-04;2025-07-05;2025;julio;4;5;del 4 al 5 de julio;https://colabogmza.com.ar/invitan-a-participar-de-congreso-de-criminologia-aplicada/;Académico;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Colegio de abogados y procuradores de Salta;Universidad del Aconcagua, Auditorio UDA (Catamarca 147, Ciudad de Mendoza);MENDOZA;Universidad del Aconcagua;Universidad del Aconcagua;100.0;No;Colegio de Abogados y Procuradores;95.0;No
Ley de Financiamiento de la Educación Universitaria;Congreso;Nacional;Educación;2025-05-28;2025-05-28;2025-05-28;2025;mayo;28;28;28 de mayo de 2025;https://www.uncuyo.edu.ar/prensa/esta-ley-plantea-una-metodologia-que-asegure-el-financiamiento-sin-generar-deficit;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Universidad Nacional de Cuyo;Congreso de la Nación;MENDOZA;Centro Universitario / M5502JMA;NO_MATCH;86.0;Sí;Universidad Nacional de Cuyo.;100.0;No
Una nueva ley de financiamiento universitario;Congreso;Nacional - Regional (Cuyo);Educación;2025-05-28;2025-01-01;2025-12-31;2025;;;;mayo 28, 2025 5:37 pm mayo 28, 2025 7:15 pm;https://www.elsol.com.ar/mendoza/la-uncuyo-busca-apoyo-politico-para-una-nueva-ley-de-financiamiento-universitario/;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Universidad Nacional de Cuyo;La UNCuyo busca apoyo político para una nueva ley de financiamiento universitario ;MENDOZA;No aparece el nombre de un teatro, centro cultural, estadio o sala en el texto.;NO_MATCH;86.0;Sí;Universidad Nacional de Cuyo;100.0;No
Ley de Financiamiento de la Educación Universitaria;Congreso;Nacional;Educación;2025-05-28;2025-05-28;2025-05-28;2025;mayo;28;28;28 de mayo de 2025;https://www.uncuyo.edu.ar/prensa/esta-ley-plantea-una-metodologia-que-asegure-el-financiamiento-sin-generar-deficit;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Universidad Nacional de Cuyo (UNCuyo);Congreso de la Nación;MENDOZA;Centro Universitario / M5502JMA;NO_MATCH;86.0;Sí;Universidad Nacional de Cuyo (UNCUYO);100.0;No
10º Congreso Latinoamericano DiSur;Congreso;Nacional - Regional (Cuyo);Arte y diseño;2023-12-01;2025-10-23;2025-10-24;2025;octubre;23;24;del 23 y 24 de octubre de 2025;https://fad.uncuyo.edu.ar/la-fad-sera-sede-del-10-congreso-latinoamericano-de-diseno-disur;Académico;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Facultad de Arte y Diseño;La Facultad de Artes y Diseño de la Universidad Nacional de Cuyo, en la ciudad de Mendoza;Desconocido;"Facultad de Artes y Diseño Centro Universitario M5502JMA. Mendoza, Argentina";NO_MATCH;86.0;Sí;Facultad de Artes y Diseño.;98.0;No
Congreso Nacional de Cardiología 2025;Congreso;Nacional - Regional (Cuyo);Ciencias naturales y exactas;2024-10-01;2025-05-29;2025-05-31;2025;mayo;29;31;del 29 al 31 de mayo;https://www.mendoza.gov.ar/prensa/con-la-participacion-de-referentes-mundiales-de-la-especialidad-se-realizara-en-mendoza-el-congreso-nacional-de-cardiologia-2025/;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Gobierno de Mendoza;un importante hotel del Gran Mendoza;Desconocido;Gran Mendoza;NO_MATCH;86.0;Sí;Prensa Gobierno de Mendoza;95.0;No
XLII CONGRESO NACIONAL DE CARDIOLOGÍA;Congreso;Nacional;Medicina;2025-05-28;2025-05-28;2025-05-31;2025;abril y mayo;28;31;del 28 de mayo al 31 de mayo;https://um.edu.ar/noticias/xlii-congreso-nacional-de-cardiologia/;Académico;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Universidad de Mendoza;Aula Magna de la universidad;MENDOZA;Universidad de Mendoza;Univesidad de Mendoza;98.0;No;Universidad de Mendoza;100.0;No
65 Aniversario de la Universidad de Mendoza;Congreso;Provincial;Educación;2025-05-13;2025-05-13;2025-05-13;2025;mayo;13;13;13 de mayo;https://um.edu.ar/noticias/la-um-festejo-su-65a-aniversario/;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Universidad de Mendoza;Universidad de Mendoza;MENDOZA;Mendoza;Universidad de Mendoza (UM);90.0;No;Universidad de Mendoza.;100.0;No
PODEs;Encuentro;Local;Educación;2025-05-29;2025-05-29;2025-05-29;2025;mayo;29;29;29 de mayo, 2025;https://www.mendoza.gov.ar/prensa/p-o-d-es-un-programa-que-revincula-a-los-estudiantes-con-el-sistema-educativo/;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Gobierno de Mendoza;Universidad de Congreso, ciudad de Mendoza;Desconocido;Universidad de Congreso;Universidad de Congreso;100.0;No;Prensa Gobierno de Mendoza;95.0;No
El caso de abuso y libertad sexual. La ficción como garantía contra el desvío del proceso penal;Seminario;Local;Derecho;2025-05-05;2025-05-07;2025-05-07;2025;mayo;7;7;Miércoles 7 de mayo;https://derecho.uncuyo.edu.ar/presentacion-del-libro-el-caso-de-abuso-y-libertad-sexual-la-ficcion-como-garantia-contra-el-desvio-del-proceso-penal;Académico;Anual;CONGRESOS Y CONVENCIONES;Mendoza;NO_MATCH;aula H, Facultad de Derecho;MENDOZA;Aula H, Facultad de Derecho.;NO_MATCH;86.0;Sí;Secretaría de Extensión, vinculación y graduados;86.0;Sí
Conferencia virtual sobre IVA Simple;Conferencia;Local;Economía;2025-05-20;2025-05-20;2025-05-20;2025;mayo;20;;20 de Mayo de 2025;https://cpcemza.org.ar/C961_conferencia-virtual-sobre-iva-simple;Asociativo;Anual;CONGRESOS Y CONVENCIONES;Mendoza;Consejo Profesional de Ciencias Económicas;Av. España 560, Ciudad de Mendoza Provincia de Mendoza;MENDOZA;Av. España 560;NO_MATCH;86.0;Sí;Consejo Profesional de Ciencias Económicas;100.0;No
